"date_time","month","season","occ.sess","occasion","session","site","trt","food_trt","helm_trt","tag","firstcap","trap","x","y","caps_per_occ","traps_per_occ","sex","adult","current_breeder","ever_breeder","per","nip","preg","test","head","mass","fate","first_seen","last_seen","days_known_alive","recapped","caps_per_life","traps_per_life","res","caps_per_season","traps_per_season"
2021-07-21 18:00:00,"july","summer","3.2","3",2,"vaarinkorpi","fed_control","fed","control","226123","1","I3",9,5,1,1,"F","juv-subA","nonbreeder","nonbreeder","0","0","0",NA,12.5,11,"R",2021-07-21 18:00:00,2021-07-21 18:00:00,0,"0",1,1,"nonresident",1,1
2021-07-21 18:00:00,"july","summer","3.2","3",2,"vaarinkorpi","fed_control","fed","control","226124","1","D4",4,8,3,1,"M","adult","breeder","breeder",NA,NA,NA,"1",13.4,17.5,"R",2021-07-21 18:00:00,2021-07-22 18:00:00,1,"1",3,1,"nonresident",3,1
2021-07-22 06:00:00,"july","summer","3.3","3",3,"vaarinkorpi","fed_control","fed","control","226124","0","D4",4,8,3,1,"M","adult","breeder","breeder",NA,NA,NA,"1",13.4,17.5,"R",2021-07-21 18:00:00,2021-07-22 18:00:00,1,"1",3,1,"nonresident",3,1
2021-07-22 18:00:00,"july","summer","3.4","3",4,"vaarinkorpi","fed_control","fed","control","226124","0","D4",4,8,3,1,"M","adult","breeder","breeder",NA,NA,NA,"1",13.4,17.5,"R",2021-07-21 18:00:00,2021-07-22 18:00:00,1,"1",3,1,"nonresident",3,1
2021-08-16 18:00:00,"aug","summer","4.2","4",2,"mustikka","unfed_deworm","unfed","deworm","226125","1","B1",2,2,1,1,"M","juv-subA","nonbreeder","nonbreeder",NA,NA,NA,"0",12.6,13,"R",2021-08-16 18:00:00,2021-10-11 06:00:00,55.5,"1",7,6,"nonresident",1,1
2021-09-11 06:00:00,"sept","fall","5.1","5",1,"mustikka","unfed_deworm","unfed","deworm","226125","0","D1",4,2,3,3,"M","juv-subA","nonbreeder","nonbreeder",NA,NA,NA,"0",12.7,16.5,"R",2021-08-16 18:00:00,2021-10-11 06:00:00,55.5,"1",7,6,"resident",6,5
2021-09-12 06:00:00,"sept","fall","5.3","5",3,"mustikka","unfed_deworm","unfed","deworm","226125","0","B3",2,6,3,3,"M","juv-subA","nonbreeder","nonbreeder",NA,NA,NA,"0",12.7,16.5,"R",2021-08-16 18:00:00,2021-10-11 06:00:00,55.5,"1",7,6,"resident",6,5
2021-09-12 18:00:00,"sept","fall","5.4","5",4,"mustikka","unfed_deworm","unfed","deworm","226125","0","C1",3,1,3,3,"M","juv-subA","nonbreeder","nonbreeder",NA,NA,NA,"0",12.7,16.5,"R",2021-08-16 18:00:00,2021-10-11 06:00:00,55.5,"1",7,6,"resident",6,5
2021-10-10 06:00:00,"oct","fall","6.1","6",1,"mustikka","unfed_deworm","unfed","deworm","226125","0","A2",1,3,3,2,"M","juv-subA","nonbreeder","nonbreeder",NA,NA,NA,"0",12.9,15,"R",2021-08-16 18:00:00,2021-10-11 06:00:00,55.5,"1",7,6,"resident",6,5
2021-10-10 18:00:00,"oct","fall","6.2","6",2,"mustikka","unfed_deworm","unfed","deworm","226125","0","A2",1,3,3,2,"M","juv-subA","nonbreeder","nonbreeder",NA,NA,NA,"0",12.9,15,"R",2021-08-16 18:00:00,2021-10-11 06:00:00,55.5,"1",7,6,"resident",6,5
2021-10-11 06:00:00,"oct","fall","6.3","6",3,"mustikka","unfed_deworm","unfed","deworm","226125","0","E1",5,1,3,2,"M","juv-subA","nonbreeder","nonbreeder",NA,NA,NA,"0",12.9,15,"R",2021-08-16 18:00:00,2021-10-11 06:00:00,55.5,"1",7,6,"resident",6,5
2021-07-21 06:00:00,"july","summer","3.1","3",1,"vaarinkorpi","fed_control","fed","control","226126","1","C2",3,3,2,2,"M","juv-subA","nonbreeder","nonbreeder",NA,NA,NA,"0",11.9,10.5,"R",2021-07-21 06:00:00,2021-07-22 06:00:00,1,"1",2,2,"nonresident",2,2
2021-07-22 06:00:00,"july","summer","3.3","3",3,"vaarinkorpi","fed_control","fed","control","226126","0","B1",2,2,2,2,"M","juv-subA","nonbreeder","nonbreeder",NA,NA,NA,"0",11.9,10.5,"R",2021-07-21 06:00:00,2021-07-22 06:00:00,1,"1",2,2,"nonresident",2,2
2021-07-21 06:00:00,"july","summer","3.1","3",1,"helmipollo","unfed_control","unfed","control","226127","1","G4",7,7,3,1,"M","juv-subA","nonbreeder","nonbreeder",NA,NA,NA,"0",11.6,10,"R",2021-07-21 06:00:00,2021-07-22 18:00:00,1.5,"1",3,1,"nonresident",3,1
2021-07-21 18:00:00,"july","summer","3.2","3",2,"helmipollo","unfed_control","unfed","control","226127","0","G4",7,7,3,1,"M","juv-subA","nonbreeder","nonbreeder",NA,NA,NA,"0",11.6,10,"R",2021-07-21 06:00:00,2021-07-22 18:00:00,1.5,"1",3,1,"nonresident",3,1
2021-07-22 18:00:00,"july","summer","3.4","3",4,"helmipollo","unfed_control","unfed","control","226127","0","G4",7,7,3,1,"M","juv-subA","nonbreeder","nonbreeder",NA,NA,NA,"0",11.6,10,"R",2021-07-21 06:00:00,2021-07-22 18:00:00,1.5,"1",3,1,"nonresident",3,1
2021-08-09 06:00:00,"aug","summer","4.1","4",1,"janakkala","fed_deworm","fed","deworm","226128","1","A5",1,9,1,1,NA,"juv-subA",NA,NA,NA,NA,NA,NA,12.4,12.5,"R",2021-08-09 06:00:00,2021-09-05 18:00:00,27.5,"1",2,2,"nonresident",1,1
2021-09-05 18:00:00,"sept","fall","5.4","5",4,"janakkala","fed_deworm","fed","deworm","226128","0","A6",1,11,1,1,NA,"juv-subA",NA,NA,NA,NA,NA,NA,12.3,13.5,"R",2021-08-09 06:00:00,2021-09-05 18:00:00,27.5,"1",2,2,"nonresident",1,1
2021-08-09 06:00:00,"aug","summer","4.1","4",1,"janakkala","fed_deworm","fed","deworm","226129","1","C4",3,7,1,1,"F","adult","breeder","breeder","1","1","0",NA,13,24,"S",2021-08-09 06:00:00,2021-08-09 06:00:00,0,"0",1,1,"nonresident",1,1
2021-08-10 18:00:00,"aug","summer","4.4","4",4,"radio","fed_control","fed","control","226130","1","C2",3,3,1,1,"M","adult","breeder","breeder",NA,NA,NA,"1",14,22,"R",2021-08-10 18:00:00,2021-08-10 18:00:00,0,"0",1,1,"nonresident",1,1
2021-07-21 06:00:00,"july","summer","3.1","3",1,"vaarinkorpi","fed_control","fed","control","226131","1","G3",7,5,1,1,"M","adult","breeder","breeder",NA,NA,NA,"1",13.4,19,"R",2021-07-21 06:00:00,2021-07-21 06:00:00,0,"0",1,1,"nonresident",1,1
2021-08-10 18:00:00,"aug","summer","4.4","4",4,"janakkala","fed_deworm","fed","deworm","226132","1","I2",9,3,1,1,"M","adult","breeder","breeder",NA,NA,NA,"1",13.7,20,"R",2021-08-10 18:00:00,2021-08-10 18:00:00,0,"0",1,1,"nonresident",1,1
2021-08-13 06:00:00,"aug","summer","4.3","4",3,"talo","fed_deworm","fed","deworm","226133","1","E6",5,11,1,1,"F","juv-subA","nonbreeder","nonbreeder","0","0","0",NA,12.8,14,"R",2021-08-13 06:00:00,2021-08-13 06:00:00,0,"0",1,1,"nonresident",1,1
2021-08-13 06:00:00,"aug","summer","4.3","4",3,"talo","fed_deworm","fed","deworm","226134","1","D3",4,6,1,1,"M","juv-subA","nonbreeder","nonbreeder",NA,NA,NA,"0",13.1,13,"R",2021-08-13 06:00:00,2021-10-11 18:00:00,59.5,"1",5,4,"nonresident",1,1
2021-09-11 18:00:00,"sept","fall","5.2","5",2,"talo","fed_deworm","fed","deworm","226134","0","F5",6,10,1,1,"M","juv-subA","nonbreeder","nonbreeder",NA,NA,NA,"0",13.7,12,"R",2021-08-13 06:00:00,2021-10-11 18:00:00,59.5,"1",5,4,"nonresident",4,3
2021-10-10 06:00:00,"oct","fall","6.1","6",1,"talo","fed_deworm","fed","deworm","226134","0","F4",6,8,3,2,"M","juv-subA","nonbreeder","nonbreeder",NA,NA,NA,"0",12.6,14,"R",2021-08-13 06:00:00,2021-10-11 18:00:00,59.5,"1",5,4,"nonresident",4,3
2021-10-11 06:00:00,"oct","fall","6.3","6",3,"talo","fed_deworm","fed","deworm","226134","0","F4",6,8,3,2,"M","juv-subA","nonbreeder","nonbreeder",NA,NA,NA,"0",12.6,14,"R",2021-08-13 06:00:00,2021-10-11 18:00:00,59.5,"1",5,4,"nonresident",4,3
2021-10-11 18:00:00,"oct","fall","6.4","6",4,"talo","fed_deworm","fed","deworm","226134","0","E5",5,9,3,2,"M","juv-subA","nonbreeder","nonbreeder",NA,NA,NA,"0",12.6,14,"R",2021-08-13 06:00:00,2021-10-11 18:00:00,59.5,"1",5,4,"nonresident",4,3
2021-08-16 18:00:00,"aug","summer","4.2","4",2,"mustikka","unfed_deworm","unfed","deworm","226136","1","J1",10,2,1,1,"M","juv-subA","nonbreeder","breeder",NA,NA,NA,"0",12.8,14,"R",2021-08-16 18:00:00,2021-10-11 18:00:00,56,"1",5,2,"nonresident",1,1
2021-09-11 06:00:00,"sept","fall","5.1","5",1,"mustikka","unfed_deworm","unfed","deworm","226136","0","H1",8,2,1,1,"M","juv-subA","breeder","breeder",NA,NA,NA,"1",12.6,16,"R",2021-08-16 18:00:00,2021-10-11 18:00:00,56,"1",5,2,"nonresident",4,2
2021-10-10 06:00:00,"oct","fall","6.1","6",1,"mustikka","unfed_deworm","unfed","deworm","226136","0","H1",8,2,3,2,"M","juv-subA","nonbreeder","breeder",NA,NA,NA,"0",12.9,14.5,"R",2021-08-16 18:00:00,2021-10-11 18:00:00,56,"1",5,2,"nonresident",4,2
2021-10-11 06:00:00,"oct","fall","6.3","6",3,"mustikka","unfed_deworm","unfed","deworm","226136","0","J1",10,2,3,2,"M","juv-subA","nonbreeder","breeder",NA,NA,NA,"0",12.9,14.5,"R",2021-08-16 18:00:00,2021-10-11 18:00:00,56,"1",5,2,"nonresident",4,2
2021-10-11 18:00:00,"oct","fall","6.4","6",4,"mustikka","unfed_deworm","unfed","deworm","226136","0","J1",10,2,3,2,"M","juv-subA","nonbreeder","breeder",NA,NA,NA,"0",12.9,14.5,"R",2021-08-16 18:00:00,2021-10-11 18:00:00,56,"1",5,2,"nonresident",4,2
2021-08-13 06:00:00,"aug","summer","4.3","4",3,"talo","fed_deworm","fed","deworm","226138","1","C6",3,11,1,1,"M","juv-subA","nonbreeder","breeder",NA,NA,NA,"0",12.9,17,"R",2021-08-13 06:00:00,2021-10-11 18:00:00,59.5,"1",5,4,"nonresident",1,1
2021-09-12 06:00:00,"sept","fall","5.3","5",3,"talo","fed_deworm","fed","deworm","226138","0","A6",1,11,1,1,"M","adult","breeder","breeder",NA,NA,NA,"1",12.5,18,"R",2021-08-13 06:00:00,2021-10-11 18:00:00,59.5,"1",5,4,"nonresident",4,4
2021-10-10 06:00:00,"oct","fall","6.1","6",1,"talo","fed_deworm","fed","deworm","226138","0","E6",5,11,3,3,"M","juv-subA","nonbreeder","breeder",NA,NA,NA,"0",13.3,16,"R",2021-08-13 06:00:00,2021-10-11 18:00:00,59.5,"1",5,4,"nonresident",4,4
2021-10-11 06:00:00,"oct","fall","6.3","6",3,"talo","fed_deworm","fed","deworm","226138","0","E5",5,9,3,3,"M","juv-subA","nonbreeder","breeder",NA,NA,NA,"0",13.3,16,"R",2021-08-13 06:00:00,2021-10-11 18:00:00,59.5,"1",5,4,"nonresident",4,4
2021-10-11 18:00:00,"oct","fall","6.4","6",4,"talo","fed_deworm","fed","deworm","226138","0","C6",3,11,3,3,"M","juv-subA","nonbreeder","breeder",NA,NA,NA,"0",13.3,16,"R",2021-08-13 06:00:00,2021-10-11 18:00:00,59.5,"1",5,4,"nonresident",4,4
2021-07-21 18:00:00,"july","summer","3.2","3",2,"vaarinkorpi","fed_control","fed","control","226139","1","A1",1,1,2,2,"M","adult","breeder","breeder",NA,NA,NA,"1",13.3,20.5,"R",2021-07-21 18:00:00,2021-08-20 18:00:00,30,"1",5,4,"resident",5,4
2021-07-22 18:00:00,"july","summer","3.4","3",4,"vaarinkorpi","fed_control","fed","control","226139","0","E1",5,1,2,2,"M","adult","breeder","breeder",NA,NA,NA,"1",13.3,20.5,"R",2021-07-21 18:00:00,2021-08-20 18:00:00,30,"1",5,4,"resident",5,4
2021-08-19 18:00:00,"aug","summer","4.2","4",2,"vaarinkorpi","fed_control","fed","control","226139","0","A3",1,5,3,3,"M","adult","breeder","breeder",NA,NA,NA,"1",13.6,20,"R",2021-07-21 18:00:00,2021-08-20 18:00:00,30,"1",5,4,"resident",5,4
2021-08-20 06:00:00,"aug","summer","4.3","4",3,"vaarinkorpi","fed_control","fed","control","226139","0","A6",1,11,3,3,"M","adult","breeder","breeder",NA,NA,NA,"1",13.6,20,"R",2021-07-21 18:00:00,2021-08-20 18:00:00,30,"1",5,4,"resident",5,4
2021-08-20 18:00:00,"aug","summer","4.4","4",4,"vaarinkorpi","fed_control","fed","control","226139","0","A1",1,1,3,3,"M","adult","breeder","breeder",NA,NA,NA,"1",13.6,20,"R",2021-07-21 18:00:00,2021-08-20 18:00:00,30,"1",5,4,"resident",5,4
2021-07-21 06:00:00,"july","summer","3.1","3",1,"puro","fed_deworm","fed","deworm","226140","1","G3",7,5,1,1,"M","adult","breeder","breeder",NA,NA,NA,"1",14.4,23,"R",2021-07-21 06:00:00,2021-07-21 06:00:00,0,"0",1,1,"nonresident",1,1
2021-07-21 06:00:00,"july","summer","3.1","3",1,"vaarinkorpi","fed_control","fed","control","226141","1","F1",6,2,4,2,"F","adult","breeder","breeder","1","1","1","0",13.6,25,"R",2021-07-21 06:00:00,2021-10-17 06:00:00,88,"1",12,7,"resident",7,4
2021-07-21 18:00:00,"july","summer","3.2","3",2,"vaarinkorpi","fed_control","fed","control","226141","0","F5",6,10,4,2,"F","adult","breeder","breeder","1","1","1","0",13.6,25,"R",2021-07-21 06:00:00,2021-10-17 06:00:00,88,"1",12,7,"resident",7,4
2021-07-22 06:00:00,"july","summer","3.3","3",3,"vaarinkorpi","fed_control","fed","control","226141","0","F5",6,10,4,2,"F","adult","breeder","breeder","1","1","1","0",13.6,25,"R",2021-07-21 06:00:00,2021-10-17 06:00:00,88,"1",12,7,"resident",7,4
2021-07-22 18:00:00,"july","summer","3.4","3",4,"vaarinkorpi","fed_control","fed","control","226141","0","F5",6,10,4,2,"F","adult","breeder","breeder","1","1","1","0",13.6,25,"R",2021-07-21 06:00:00,2021-10-17 06:00:00,88,"1",12,7,"resident",7,4
2021-08-19 06:00:00,"aug","summer","4.1","4",1,"vaarinkorpi","fed_control","fed","control","226141","0","E4",5,7,3,2,"F","adult","breeder","breeder","1","1","1",NA,13.1,30,"R",2021-07-21 06:00:00,2021-10-17 06:00:00,88,"1",12,7,"resident",7,4
2021-08-19 18:00:00,"aug","summer","4.2","4",2,"vaarinkorpi","fed_control","fed","control","226141","0","E4",5,7,3,2,"F","adult","breeder","breeder","1","1","1",NA,13.1,30,"R",2021-07-21 06:00:00,2021-10-17 06:00:00,88,"1",12,7,"resident",7,4
2021-08-20 18:00:00,"aug","summer","4.4","4",4,"vaarinkorpi","fed_control","fed","control","226141","0","E5",5,9,3,2,"F","adult","breeder","breeder","1","1","1",NA,13.1,30,"R",2021-07-21 06:00:00,2021-10-17 06:00:00,88,"1",12,7,"resident",7,4
2021-09-17 06:00:00,"sept","fall","5.1","5",1,"vaarinkorpi","fed_control","fed","control","226141","0","G5",7,9,3,2,"F","adult","breeder","breeder","1","1","0",NA,12.7,19,"R",2021-07-21 06:00:00,2021-10-17 06:00:00,88,"1",12,7,"resident",5,3
2021-09-18 06:00:00,"sept","fall","5.3","5",3,"vaarinkorpi","fed_control","fed","control","226141","0","H5",8,10,3,2,"F","adult","breeder","breeder","1","1","0",NA,12.7,19,"R",2021-07-21 06:00:00,2021-10-17 06:00:00,88,"1",12,7,"resident",5,3
2021-09-18 18:00:00,"sept","fall","5.4","5",4,"vaarinkorpi","fed_control","fed","control","226141","0","G5",7,9,3,2,"F","adult","breeder","breeder","1","1","0",NA,12.7,19,"R",2021-07-21 06:00:00,2021-10-17 06:00:00,88,"1",12,7,"resident",5,3
2021-10-16 06:00:00,"oct","fall","6.1","6",1,"vaarinkorpi","fed_control","fed","control","226141","0","G5",7,9,2,2,"F","adult","nonbreeder","breeder","1","0","0",NA,12.8,19.5,"R",2021-07-21 06:00:00,2021-10-17 06:00:00,88,"1",12,7,"resident",5,3
2021-10-17 06:00:00,"oct","fall","6.3","6",3,"vaarinkorpi","fed_control","fed","control","226141","0","F4",6,8,2,2,"F","adult","nonbreeder","breeder","1","0","0",NA,12.8,19.5,"R",2021-07-21 06:00:00,2021-10-17 06:00:00,88,"1",12,7,"resident",5,3
2021-08-10 18:00:00,"aug","summer","4.4","4",4,"radio","fed_control","fed","control","226142","1","K2",11,3,1,1,"M","adult","breeder","breeder",NA,NA,NA,"1",14.2,17.5,"R",2021-08-10 18:00:00,2021-09-04 06:00:00,24.5,"1",2,1,"nonresident",1,1
2021-09-04 06:00:00,"sept","fall","5.1","5",1,"radio","fed_control","fed","control","226142","0","K2",11,3,1,1,"M","juv-subA","nonbreeder","breeder",NA,NA,NA,"0",13.6,13,"R",2021-08-10 18:00:00,2021-09-04 06:00:00,24.5,"1",2,1,"nonresident",1,1
2021-08-10 18:00:00,"aug","summer","4.4","4",4,"janakkala","fed_deworm","fed","deworm","226143","1","I4",9,7,1,1,"M","juv-subA","nonbreeder","nonbreeder",NA,NA,NA,"0",13.3,15,"R",2021-08-10 18:00:00,2021-08-10 18:00:00,0,"0",1,1,"nonresident",1,1
2021-09-14 18:00:00,"sept","fall","5.2","5",2,"kuoppa","fed_control","fed","control","226144","1","C6",3,11,3,1,"M","juv-subA","nonbreeder","nonbreeder",NA,NA,NA,"0",12.5,14.5,"R",2021-09-14 18:00:00,2021-09-15 18:00:00,1,"1",3,1,"nonresident",3,1
2021-09-15 06:00:00,"sept","fall","5.3","5",3,"kuoppa","fed_control","fed","control","226144","0","C6",3,11,3,1,"M","juv-subA","nonbreeder","nonbreeder",NA,NA,NA,"0",12.5,14.5,"R",2021-09-14 18:00:00,2021-09-15 18:00:00,1,"1",3,1,"nonresident",3,1
2021-09-15 18:00:00,"sept","fall","5.4","5",4,"kuoppa","fed_control","fed","control","226144","0","C6",3,11,3,1,"M","juv-subA","nonbreeder","nonbreeder",NA,NA,NA,"0",12.5,14.5,"R",2021-09-14 18:00:00,2021-09-15 18:00:00,1,"1",3,1,"nonresident",3,1
2021-08-16 06:00:00,"aug","summer","4.1","4",1,"ketunpesa","unfed_deworm","unfed","deworm","226145","1","A2",1,3,1,1,"M","juv-subA","breeder","breeder",NA,NA,NA,"1",13.7,16.5,"S",2021-08-16 06:00:00,2021-08-16 06:00:00,0,"0",1,1,"nonresident",1,1
2021-08-19 18:00:00,"aug","summer","4.2","4",2,"helmipollo","unfed_control","unfed","control","226146","1","G5",7,9,1,1,"M","juv-subA","nonbreeder","breeder",NA,NA,NA,"0",11.7,9,"R",2021-08-19 18:00:00,2021-10-17 18:00:00,59,"1",6,4,"nonresident",1,1
2021-09-17 06:00:00,"sept","fall","5.1","5",1,"helmipollo","unfed_control","unfed","control","226146","0","D5",4,10,3,3,"M","juv-subA","breeder","breeder",NA,NA,NA,"1",13,13,"R",2021-08-19 18:00:00,2021-10-17 18:00:00,59,"1",6,4,"resident",5,4
2021-09-18 06:00:00,"sept","fall","5.3","5",3,"helmipollo","unfed_control","unfed","control","226146","0","H5",8,10,3,3,"M","juv-subA","breeder","breeder",NA,NA,NA,"1",13,13,"R",2021-08-19 18:00:00,2021-10-17 18:00:00,59,"1",6,4,"resident",5,4
2021-09-18 18:00:00,"sept","fall","5.4","5",4,"helmipollo","unfed_control","unfed","control","226146","0","F4",6,8,3,3,"M","juv-subA","breeder","breeder",NA,NA,NA,"1",13,13,"R",2021-08-19 18:00:00,2021-10-17 18:00:00,59,"1",6,4,"resident",5,4
2021-10-16 06:00:00,"oct","fall","6.1","6",1,"helmipollo","unfed_control","unfed","control","226146","0","F4",6,8,2,2,"M","juv-subA","nonbreeder","breeder",NA,NA,NA,"0",12.9,14.5,"R",2021-08-19 18:00:00,2021-10-17 18:00:00,59,"1",6,4,"resident",5,4
2021-10-17 18:00:00,"oct","fall","6.4","6",4,"helmipollo","unfed_control","unfed","control","226146","0","G5",7,9,2,2,"M","juv-subA","nonbreeder","breeder",NA,NA,NA,"0",12.9,14.5,"R",2021-08-19 18:00:00,2021-10-17 18:00:00,59,"1",6,4,"resident",5,4
2021-08-09 06:00:00,"aug","summer","4.1","4",1,"hevonen","unfed_control","unfed","control","226147","1","J2",10,4,1,1,"M","adult","breeder","breeder",NA,NA,NA,"1",13.6,23,"R",2021-08-09 06:00:00,2021-09-08 18:00:00,30.5,"1",3,3,"nonresident",1,1
2021-09-08 06:00:00,"sept","fall","5.3","5",3,"hevonen","unfed_control","unfed","control","226147","0","D5",4,10,2,2,"M","adult","breeder","breeder",NA,NA,NA,"1",13.9,24,"R",2021-08-09 06:00:00,2021-09-08 18:00:00,30.5,"1",3,3,"nonresident",2,2
2021-09-08 18:00:00,"sept","fall","5.4","5",4,"hevonen","unfed_control","unfed","control","226147","0","J5",10,10,2,2,"M","adult","breeder","breeder",NA,NA,NA,"1",13.9,24,"R",2021-08-09 06:00:00,2021-09-08 18:00:00,30.5,"1",3,3,"nonresident",2,2
2021-07-22 06:00:00,"july","summer","3.3","3",3,"vaarinkorpi","fed_control","fed","control","226148","1","F5",6,10,1,1,"F","juv-subA","nonbreeder","nonbreeder","1","0","0",NA,12.3,13,"R",2021-07-22 06:00:00,2021-07-22 06:00:00,0,"0",1,1,"nonresident",1,1
2021-08-09 06:00:00,"aug","summer","4.1","4",1,"janakkala","fed_deworm","fed","deworm","226149","1","E6",5,11,1,1,"M","juv-subA","nonbreeder","nonbreeder",NA,NA,NA,"0",12,12,"DP",2021-08-09 06:00:00,2021-08-09 06:00:00,0,"0",1,1,"nonresident",1,1
2021-07-22 06:00:00,"july","summer","3.3","3",3,"puro","fed_deworm","fed","deworm","226150","1","D1",4,2,1,1,"M","adult","breeder","breeder",NA,NA,NA,"1",14.2,22,"R",2021-07-22 06:00:00,2021-10-14 06:00:00,84,"1",2,2,"nonresident",1,1
2021-10-14 06:00:00,"oct","fall","6.3","6",3,"puro","fed_deworm","fed","deworm","226150","0","A3",1,5,1,1,"M","adult","nonbreeder","breeder",NA,NA,NA,"0",12.9,19.5,"R",2021-07-22 06:00:00,2021-10-14 06:00:00,84,"1",2,2,"nonresident",1,1
2021-09-04 06:00:00,"sept","fall","5.1","5",1,"radio","fed_control","fed","control","226152","1","I6",9,11,1,1,"F","juv-subA","nonbreeder","nonbreeder","0","0","0",NA,13.1,14,"R",2021-09-04 06:00:00,2021-09-04 06:00:00,0,"0",1,1,"nonresident",1,1
2021-07-21 06:00:00,"july","summer","3.1","3",1,"puro","fed_deworm","fed","deworm","226153","1","G3",7,5,2,2,"F","adult","breeder","breeder","1","1","1",NA,13.1,20.5,"R",2021-07-21 06:00:00,2021-07-22 18:00:00,1.5,"1",2,2,"nonresident",2,2
2021-07-22 18:00:00,"july","summer","3.4","3",4,"puro","fed_deworm","fed","deworm","226153","0","H2",8,4,2,2,"F","adult","breeder","breeder","1","1","1",NA,13.1,20.5,"R",2021-07-21 06:00:00,2021-07-22 18:00:00,1.5,"1",2,2,"nonresident",2,2
2021-08-09 06:00:00,"aug","summer","4.1","4",1,"janakkala","fed_deworm","fed","deworm","226154","1","G1",7,1,3,2,"F","juv-subA","nonbreeder","nonbreeder","0","0","0",NA,13.2,12,"R",2021-08-09 06:00:00,2021-08-10 18:00:00,1.5,"1",3,2,"nonresident",3,2
2021-08-10 06:00:00,"aug","summer","4.3","4",3,"janakkala","fed_deworm","fed","deworm","226154","0","H1",8,2,3,2,"F","juv-subA","nonbreeder","nonbreeder","0","0","0",NA,13.2,12,"R",2021-08-09 06:00:00,2021-08-10 18:00:00,1.5,"1",3,2,"nonresident",3,2
2021-08-10 18:00:00,"aug","summer","4.4","4",4,"janakkala","fed_deworm","fed","deworm","226154","0","G1",7,1,3,2,"F","juv-subA","nonbreeder","nonbreeder","0","0","0",NA,13.2,12,"R",2021-08-09 06:00:00,2021-08-10 18:00:00,1.5,"1",3,2,"nonresident",3,2
2021-08-09 06:00:00,"aug","summer","4.1","4",1,"hevonen","unfed_control","unfed","control","226155","1","B2",2,4,3,2,"M","juv-subA","nonbreeder","nonbreeder",NA,NA,NA,"0",13,15,"R",2021-08-09 06:00:00,2021-10-04 18:00:00,56.5,"1",9,6,"nonresident",3,2
2021-08-10 06:00:00,"aug","summer","4.3","4",3,"hevonen","unfed_control","unfed","control","226155","0","A2",1,3,3,2,"M","juv-subA","nonbreeder","nonbreeder",NA,NA,NA,"0",13,15,"R",2021-08-09 06:00:00,2021-10-04 18:00:00,56.5,"1",9,6,"nonresident",3,2
2021-08-10 18:00:00,"aug","summer","4.4","4",4,"hevonen","unfed_control","unfed","control","226155","0","A2",1,3,3,2,"M","juv-subA","nonbreeder","nonbreeder",NA,NA,NA,"0",13,15,"R",2021-08-09 06:00:00,2021-10-04 18:00:00,56.5,"1",9,6,"nonresident",3,2
2021-09-07 06:00:00,"sept","fall","5.1","5",1,"hevonen","unfed_control","unfed","control","226155","0","D1",4,2,3,2,"M","juv-subA","nonbreeder","nonbreeder",NA,NA,NA,"0",12.9,16,"R",2021-08-09 06:00:00,2021-10-04 18:00:00,56.5,"1",9,6,"resident",6,5
2021-09-08 06:00:00,"sept","fall","5.3","5",3,"hevonen","unfed_control","unfed","control","226155","0","B2",2,4,3,2,"M","juv-subA","nonbreeder","nonbreeder",NA,NA,NA,"0",12.9,16,"R",2021-08-09 06:00:00,2021-10-04 18:00:00,56.5,"1",9,6,"resident",6,5
2021-09-08 18:00:00,"sept","fall","5.4","5",4,"hevonen","unfed_control","unfed","control","226155","0","B2",2,4,3,2,"M","juv-subA","nonbreeder","nonbreeder",NA,NA,NA,"0",12.9,16,"R",2021-08-09 06:00:00,2021-10-04 18:00:00,56.5,"1",9,6,"resident",6,5
2021-10-03 06:00:00,"oct","fall","6.1","6",1,"hevonen","unfed_control","unfed","control","226155","0","C3",3,5,3,3,"M","juv-subA","nonbreeder","nonbreeder",NA,NA,NA,"0",12.6,16,"R",2021-08-09 06:00:00,2021-10-04 18:00:00,56.5,"1",9,6,"resident",6,5
2021-10-04 06:00:00,"oct","fall","6.3","6",3,"hevonen","unfed_control","unfed","control","226155","0","C1",3,1,3,3,"M","juv-subA","nonbreeder","nonbreeder",NA,NA,NA,"0",12.6,16,"R",2021-08-09 06:00:00,2021-10-04 18:00:00,56.5,"1",9,6,"resident",6,5
2021-10-04 18:00:00,"oct","fall","6.4","6",4,"hevonen","unfed_control","unfed","control","226155","0","C2",3,3,3,3,"M","juv-subA","nonbreeder","nonbreeder",NA,NA,NA,"0",12.6,16,"R",2021-08-09 06:00:00,2021-10-04 18:00:00,56.5,"1",9,6,"resident",6,5
2021-08-20 06:00:00,"aug","summer","4.3","4",3,"puro","fed_deworm","fed","deworm","226156","1","E1",5,1,1,1,"F","adult","breeder","breeder","1","1","1",NA,12.8,24,"R",2021-08-20 06:00:00,2021-10-14 06:00:00,55,"1",2,1,"nonresident",1,1
2021-10-14 06:00:00,"oct","fall","6.3","6",3,"puro","fed_deworm","fed","deworm","226156","0","E1",5,1,1,1,"F","adult","nonbreeder","breeder","0","0","0",NA,12.9,17.5,"R",2021-08-20 06:00:00,2021-10-14 06:00:00,55,"1",2,1,"nonresident",1,1
